user_id,age,occupation,gender
590443,25,lawyer,M
356643,25,college/grad student,M
816501,23,homemaker,M
823822,21,K-12 student,M
624685,29,academic/educator,M
227751,27,executive/managerial,M
586197,37,clerical/admin,M
920027,29,executive/managerial,M
198010,34,executive/managerial,M
916339,18,sales/marketing,M
181347,25,college/grad student,M
426425,33,sales/marketing,M
891537,27,scientist,M
217426,34,technician/engineer,M
855810,32,sales/marketing,M
323007,27,college/grad student,M
519961,25,executive/managerial,M
59381,31,college/grad student,M
258997,34,executive/managerial,M
519874,25,executive/managerial,M
781763,32,executive/managerial,M
198817,18,sales/marketing,M
126381,30,other or not specified,M
855815,31,executive/managerial,M
40347,29,college/grad student,M
810953,32,academic/educator,F
750938,26,sales/marketing,M
603143,29,self-employed,M
669042,32,other or not specified,M
30213,27,sales/marketing,M
932942,20,artist,M
630473,33,college/grad student,M
764332,33,executive/managerial,M
170913,29,other or not specified,F
17888,28,sales/marketing,M
28761,18,sales/marketing,M
53865,32,self-employed,M
177178,25,college/grad student,M
593181,26,college/grad student,M
684689,33,executive/managerial,M
597214,32,tradesman/craftsman,M
23846,25,executive/managerial,M
709584,32,academic/educator,M
794538,31,college/grad student,M
113997,28,sales/marketing,M
259665,26,scientist,M
234270,33,college/grad student,F
128810,31,college/grad student,M
875947,27,scientist,M
139074,29,college/grad student,F
67637,31,scientist,M
402331,18,K-12 student,M
252862,30,artist,F
770388,28,sales/marketing,M
292284,29,sales/marketing,M
820560,31,retired,F
180775,31,executive/managerial,M
20090,29,scientist,M
52455,26,executive/managerial,M
344975,26,academic/educator,M
414381,18,homemaker,M
52586,22,sales/marketing,M
552570,31,college/grad student,M
638428,26,retired,M
935575,28,clerical/admin,M
534382,27,self-employed,M
151571,21,K-12 student,M
806877,32,executive/managerial,M
300282,27,executive/managerial,M
737054,26,self-employed,M
672926,32,college/grad student,M
632458,34,college/grad student,M
439749,27,sales/marketing,F
899677,31,self-employed,F
2234,34,K-12 student,M
279309,28,technician/engineer,M
504676,32,self-employed,M
342418,27,executive/managerial,M
674713,34,sales/marketing,M
468104,25,college/grad student,M
873347,30,scientist,M
217867,34,self-employed,M
920059,18,K-12 student,M
228705,32,doctor/health care,M
508566,29,college/grad student,M
829652,32,sales/marketing,M
782516,32,executive/managerial,M
844752,26,clerical/admin,M
917734,28,retired,M
307062,26,sales/marketing,M
785776,34,other or not specified,F
533718,15,sales/marketing,M
510067,30,sales/marketing,M
222488,30,sales/marketing,F
811504,18,K-12 student,F
754681,29,other or not specified,M
771602,30,scientist,M
833481,26,sales/marketing,F
887636,18,other or not specified,M
747483,34,college/grad student,M
116378,34,college/grad student,F
487227,22,sales/marketing,M
895976,34,clerical/admin,M
257460,25,executive/managerial,M
702558,86,retired,M
176126,30,academic/educator,M
327779,26,sales/marketing,M
355010,32,sales/marketing,M
471636,25,self-employed,F
398244,27,technician/engineer,M
483185,21,clerical/admin,M
335489,34,clerical/admin,F
733763,34,college/grad student,M
668147,28,academic/educator,F
581247,32,other or not specified,M
400193,31,homemaker,M
198359,30,self-employed,M
53711,33,sales/marketing,M
117411,33,sales/marketing,M
425723,30,executive/managerial,M
132835,25,college/grad student,M
835633,29,scientist,M
877555,26,scientist,M
777810,29,self-employed,M
623371,29,scientist,M
255292,27,retired,M
161598,33,K-12 student,M
770579,27,executive/managerial,M
460849,20,scientist,M
764372,27,other or not specified,F
615918,28,college/grad student,M
158353,32,academic/educator,M
743730,28,executive/managerial,M
626334,27,college/grad student,M
478202,30,self-employed,F
924511,23,sales/marketing,M
39140,29,executive/managerial,M
562358,28,academic/educator,F
234634,27,executive/managerial,M
307319,22,homemaker,M
599720,20,sales/marketing,M
322359,33,executive/managerial,M
696385,31,scientist,M
194359,17,sales/marketing,F
538964,33,scientist,M
15065,28,executive/managerial,M
332376,25,college/grad student,F
5173,30,sales/marketing,F
81320,29,other or not specified,M
285600,29,college/grad student,M
380880,33,executive/managerial,M
591549,25,scientist,M
3715,26,other or not specified,M
164161,30,college/grad student,M
310397,19,sales/marketing,M
812819,26,self-employed,M
28133,31,college/grad student,M
396148,34,scientist,M
154999,29,executive/managerial,M
211811,28,executive/managerial,M
78073,29,sales/marketing,M
813566,30,sales/marketing,M
439831,27,college/grad student,M
438916,26,scientist,M
754172,29,K-12 student,M
715532,28,programmer,M
694518,30,college/grad student,M
873104,31,executive/managerial,M
394251,26,college/grad student,M
764151,37,scientist,F
888019,25,academic/educator,F
79443,33,programmer,M
428825,29,academic/educator,M
462258,28,college/grad student,M
46057,25,other or not specified,F
522451,27,scientist,F
308073,29,college/grad student,M
200851,30,executive/managerial,M
396128,34,executive/managerial,F
189585,25,college/grad student,M
438871,33,sales/marketing,M
465187,35,writer,M
761265,18,scientist,M
642498,34,other or not specified,F
143516,18,sales/marketing,F
215655,29,retired,F
583333,23,college/grad student,M
654601,25,executive/managerial,M
433521,20,college/grad student,M
730345,25,scientist,M
593621,30,sales/marketing,M
175123,31,artist,F
653277,31,executive/managerial,M
241505,34,self-employed,M
50284,28,executive/managerial,M
141799,26,executive/managerial,M
851134,31,college/grad student,M
237288,25,sales/marketing,M
556090,28,college/grad student,M
430998,19,sales/marketing,M
505291,30,executive/managerial,M
544954,58,executive/managerial,F
428016,20,other or not specified,M
778110,49,writer,M
176661,89,retired,F
636958,27,sales/marketing,M
89134,30,college/grad student,M
796100,28,college/grad student,M
726839,29,sales/marketing,M
286769,33,executive/managerial,M
223666,31,doctor/health care,M
67101,34,college/grad student,M
919049,31,college/grad student,M
446718,11,K-12 student,M
648653,31,artist,F
52728,27,tradesman/craftsman,M
630413,31,executive/managerial,M
314842,33,technician/engineer,M
390520,34,executive/managerial,M
240248,32,college/grad student,M
671403,28,scientist,M
155048,29,college/grad student,F
284743,30,college/grad student,M
548518,32,sales/marketing,M
478168,43,college/grad student,F
57049,27,executive/managerial,M
883347,32,homemaker,M
464632,25,other or not specified,M
903139,28,executive/managerial,M
572013,32,college/grad student,M
492578,26,programmer,M
532676,32,college/grad student,M
580095,9,K-12 student,M
201004,31,college/grad student,M
731809,10,self-employed,F
141993,29,college/grad student,M
52503,29,college/grad student,M
645429,25,sales/marketing,M
16777,25,executive/managerial,M
503647,33,college/grad student,M
160972,28,sales/marketing,M
583547,33,sales/marketing,F
344322,28,college/grad student,M
789217,26,scientist,F
794725,18,self-employed,M
819217,26,executive/managerial,M
324103,17,sales/marketing,M
842295,26,college/grad student,M
235931,28,executive/managerial,M
330426,26,sales/marketing,M
774176,27,other or not specified,M
645829,27,executive/managerial,F
255671,30,tradesman/craftsman,M
844608,31,college/grad student,M
183723,30,writer,M
334254,28,college/grad student,M
358270,33,college/grad student,M
720112,31,programmer,M
689888,33,artist,M
660755,34,executive/managerial,M
683087,27,programmer,M
138944,32,college/grad student,M
531065,32,college/grad student,M
583441,8,K-12 student,M
849112,32,executive/managerial,M
80440,27,other or not specified,M
660370,28,executive/managerial,M
776226,32,college/grad student,M
381610,24,college/grad student,M
324715,29,academic/educator,M
749765,28,sales/marketing,M
689479,33,college/grad student,M
382846,29,academic/educator,F
794825,30,clerical/admin,F
587746,30,college/grad student,F
57340,34,college/grad student,F
566625,32,college/grad student,M
468282,28,executive/managerial,M
491089,30,college/grad student,M
512201,26,academic/educator,M
13405,25,college/grad student,M
901131,31,college/grad student,M
907140,25,college/grad student,M
381047,36,academic/educator,M
762529,52,executive/managerial,M
841549,28,executive/managerial,M
612530,21,sales/marketing,M
227606,31,executive/managerial,M
69521,62,other or not specified,M
405425,26,executive/managerial,M
33208,33,academic/educator,M
99730,18,sales/marketing,M
51501,29,college/grad student,M
922277,31,college/grad student,M
294967,30,clerical/admin,M
807650,34,executive/managerial,M
654863,25,homemaker,F
355892,32,executive/managerial,M
684919,28,executive/managerial,M
40566,27,college/grad student,M
509153,28,executive/managerial,M
443067,33,executive/managerial,M
776977,32,clerical/admin,F
637520,29,college/grad student,F
300766,71,executive/managerial,M
717211,31,executive/managerial,M
19881,34,sales/marketing,M
255089,50,sales/marketing,F
852869,84,other or not specified,M
235129,35,other or not specified,F
274139,27,college/grad student,M
651530,27,college/grad student,F
672069,26,sales/marketing,M
874664,31,self-employed,F
639514,30,self-employed,M
371331,27,sales/marketing,M
189066,72,retired,F
276301,25,scientist,M
730321,33,executive/managerial,M
27344,28,executive/managerial,M
754191,34,college/grad student,M
873678,33,college/grad student,M
64632,27,college/grad student,M
421795,31,executive/managerial,M
757408,27,executive/managerial,M
770724,26,sales/marketing,F
263877,34,academic/educator,F
27648,32,college/grad student,M
661393,26,sales/marketing,F
5924,34,academic/educator,F
257779,18,sales/marketing,M
835659,29,clerical/admin,F
539383,54,self-employed,F
799792,34,homemaker,M
319692,26,scientist,M
534991,32,scientist,M
856057,25,sales/marketing,M
514494,29,college/grad student,F
478462,18,K-12 student,M
94132,35,other or not specified,M
742626,33,college/grad student,M
349587,27,executive/managerial,M
211239,27,other or not specified,M
21246,39,academic/educator,M
39923,27,college/grad student,F
207352,32,other or not specified,M
570425,27,college/grad student,M
285092,26,doctor/health care,M
766844,29,sales/marketing,M
832585,33,college/grad student,M
318656,32,college/grad student,M
939306,26,sales/marketing,M
861700,31,college/grad student,M
73024,28,sales/marketing,M
718846,27,executive/managerial,M
549876,31,self-employed,M
511003,32,college/grad student,M
337163,25,college/grad student,M
403249,25,college/grad student,F
316030,22,other or not specified,M
796938,28,executive/managerial,M
286035,26,tradesman/craftsman,M
114653,29,scientist,M
658898,29,college/grad student,M
783403,25,scientist,M
917154,43,other or not specified,M
152443,27,executive/managerial,M
880916,26,other or not specified,M
228517,79,retired,M
449498,33,college/grad student,M
601117,32,executive/managerial,M
658735,33,sales/marketing,M
622536,28,executive/managerial,M
615994,25,scientist,M
708968,27,homemaker,F
199374,29,executive/managerial,M
11547,27,college/grad student,M
755651,34,executive/managerial,M
597544,34,executive/managerial,M
882073,31,executive/managerial,M
767436,29,self-employed,M
20639,14,K-12 student,M
38773,29,sales/marketing,M
653184,30,college/grad student,M
876284,25,sales/marketing,M
622127,27,sales/marketing,M
258934,26,executive/managerial,M
703062,33,academic/educator,M
215313,33,sales/marketing,M
6666,32,other or not specified,M
452180,30,self-employed,M
558736,27,artist,M
20218,32,executive/managerial,F
114971,25,scientist,F
609800,30,college/grad student,M
600697,32,college/grad student,M
482812,19,sales/marketing,M
234968,27,sales/marketing,M
684053,28,executive/managerial,M
22293,30,academic/educator,M
200636,29,college/grad student,M
302515,31,scientist,M
8720,28,scientist,M
781819,25,scientist,M
475200,33,scientist,M
170593,19,sales/marketing,M
316878,41,K-12 student,M
300653,34,academic/educator,F
570108,26,executive/managerial,M
227701,30,executive/managerial,M
468604,41,unemployed,M
922733,29,scientist,M
734437,33,homemaker,M
38964,32,self-employed,F
161555,29,executive/managerial,M
483813,28,sales/marketing,M
191133,34,college/grad student,M
671429,34,sales/marketing,M
267210,27,college/grad student,M
260094,21,college/grad student,M
618450,29,sales/marketing,M
637659,26,scientist,F
541095,31,sales/marketing,M
332804,29,scientist,M
548574,29,college/grad student,M
498074,29,other or not specified,M
760840,22,sales/marketing,M
147235,26,scientist,M
359718,33,other or not specified,F
673641,88,retired,M
100302,19,technician/engineer,M
935182,31,college/grad student,M
939370,27,retired,M
865696,26,sales/marketing,M
204897,25,executive/managerial,M
498762,24,homemaker,M
340268,25,college/grad student,F
739775,27,executive/managerial,M
348335,26,college/grad student,M
777280,30,sales/marketing,M
185281,35,executive/managerial,M
124693,33,clerical/admin,M
125937,20,college/grad student,M
741865,28,other or not specified,M
417766,30,scientist,M
434014,30,college/grad student,F
895287,31,clerical/admin,M
424186,33,K-12 student,F
696260,26,college/grad student,M
579778,29,scientist,M
749274,29,college/grad student,M
381022,27,college/grad student,M
846830,25,academic/educator,M
349432,34,college/grad student,M
535710,32,college/grad student,M
38669,28,artist,M
884605,27,artist,F
724678,30,sales/marketing,M
67213,21,sales/marketing,M
